Date,SPY Only,60/40 Portfolio,Equal Weight,Balanced,Risk Parity
2025-11-18,0.9999999999999982,0.6081997435270954,0.5386723474964096,0.7619378706980535,0.39610622653293986
2025-11-19,0.9999999999999981,0.586708574570506,0.5335845187619702,0.7587127075996976,0.3838713811339598
2025-11-20,0.9999999999999982,0.5839866425800854,0.5368647765463704,0.7618298957463046,0.3855198279496235
2025-11-21,0.9999999999999982,0.5859273563835452,0.541459820612677,0.762603986266803,0.39170846010422367
2025-11-24,0.9999999999999981,0.5724844651565582,0.5622082869326348,0.7724089090813517,0.4086861762996024
2025-11-25,0.999999999999998,0.5713930454843376,0.5584672768618124,0.769769131595884,0.4048809660000526
2025-11-26,0.9999999999999982,0.5713747783192339,0.5597938098670857,0.7706040603916268,0.406144790606414
2025-11-28,0.9999999999999982,0.5700839490087865,0.5602061990208668,0.7706266731412728,0.4062222676327205
2025-12-01,0.9999999999999982,0.577990648831164,0.5591567204234733,0.7715713482165256,0.4070798251589161
2025-12-02,0.9999999999999983,0.5786065610103417,0.5613789781520961,0.7726422735698932,0.40959270702798994
2025-12-03,0.9999999999999983,0.5804546285621962,0.5625441783654115,0.7735783781409006,0.41123508699687233
2025-12-04,0.9999999999999981,0.5806263059471338,0.5607021658467146,0.7726505126735942,0.40940761125559955
2025-12-05,0.9999999999999981,0.5881966623869694,0.5725598506599808,0.7802952280343239,0.42326269312817827
2025-12-08,0.999999999999998,0.5892771133368757,0.5736814825486104,0.7807430976121352,0.4248442537902145
2025-12-09,0.9999999999999981,0.587690452314945,0.5726837725899576,0.7798743999462339,0.4234721059361939
2025-12-10,0.9999999999999983,0.5897237278447471,0.5741014727669363,0.7801926519250902,0.4258316733132033
2025-12-11,0.999999999999998,0.5873388983618236,0.5718158923814304,0.7786851421405566,0.4228614406141216
2025-12-12,0.9999999999999981,0.5870310429323442,0.5792194987853149,0.784449430271985,0.4292588092754266
2025-12-15,0.9999999999999981,0.5928302646866962,0.5886053118501565,0.7893570548246356,0.44076569462301446
2025-12-16,0.9999999999999981,0.5992552111923762,0.5922549156056719,0.7921321189314352,0.44621157480936147
2025-12-17,0.999999999999998,0.6003805623008445,0.590870332552607,0.7936190804743554,0.44402161079695673
2025-12-18,0.9999999999999981,0.6018403824474867,0.5915051090592642,0.7952283930387509,0.44448892076757884
2025-12-19,0.999999999999998,0.5979265588435276,0.5897744176559203,0.7946465602776147,0.4412195930077547
2025-12-22,0.999999999999998,0.5922586028310952,0.5975375539327589,0.7953951628402839,0.44890108711708737
2025-12-23,0.999999999999998,0.5926408760062494,0.5992455650900519,0.7960834576266325,0.450872681042362
2025-12-24,0.9999999999999981,0.5913463486103122,0.5989895481212578,0.7956649404330602,0.4503197539622558
2025-12-26,0.999999999999998,0.5933960244546043,0.6038954149272713,0.798510765054701,0.45584862054431124
2025-12-29,0.9999999999999981,0.5897784372579825,0.6088773101490715,0.7995429196684296,0.4604923499834948
2025-12-30,0.9999999999999981,0.5903569302450328,0.6093444623779418,0.7995824636036037,0.46127309552146306
2025-12-31,0.9999999999999982,0.5966508496206637,0.6146622695338696,0.8027256323309452,0.468632783374447
2026-01-02,0.999999999999998,0.5999770490284804,0.6198238626406253,0.8055158756998981,0.4749594027191814
2026-01-05,0.999999999999998,0.5962625207370571,0.6239909947166037,0.8067980026803206,0.4783853131785239
2026-01-06,0.999999999999998,0.5952978473928899,0.6245535014146665,0.8070782633162892,0.47863194159855577
2026-01-07,0.999999999999998,0.5901423321224601,0.6222797077988366,0.8042188830793559,0.47544284819438554
2026-01-08,0.9999999999999981,0.5904220075729272,0.6230132535876569,0.8050950191371953,0.47602142077970716
2026-01-09,0.9999999999999981,0.5886822067560168,0.6251833097822499,0.8062038043094999,0.47763836440438334
2026-01-12,0.9999999999999982,0.588700203252307,0.6258323731131149,0.8063996515195203,0.4783787560597424
2026-01-13,0.9999999999999982,0.5857415710253391,0.6244893655620752,0.80618202523622,0.4757447008216618
2026-01-14,0.9999999999999981,0.5835198993314714,0.622021495472749,0.8057125469290001,0.47204470118188463
2026-01-15,0.9999999999999982,0.583620714485099,0.6226497868032668,0.8059459222200115,0.4727667967213312
2026-01-16,0.9999999999999984,0.58445874107225,0.6236866720183236,0.8065541804219776,0.4740706934953784
2026-01-20,0.9999999999999983,0.6030948562811633,0.5961617691411746,0.7963586116973076,0.4503327694928524
2026-01-21,0.9999999999999984,0.6082522688758385,0.6035384122161995,0.8001179906922219,0.4596340176286504
2026-01-22,0.9999999999999982,0.612326363568222,0.6157484717707977,0.8076479188927627,0.47280505297505754
2026-01-23,0.9999999999999982,0.6122186095253946,0.615370684772566,0.8074602498526207,0.4723797880526479
2026-01-26,0.9999999999999981,0.6121099160941413,0.6189947676411979,0.8089254214724027,0.4762449622892051
2026-01-27,0.9999999999999981,0.6103143500226479,0.6207531689053564,0.8097011597906782,0.4774878367053485
2026-01-28,0.999999999999998,0.6140569417623737,0.6219507175946869,0.8112284401201733,0.4795087130161814
2026-01-29,0.9999999999999981,0.6133544519570606,0.6205232261639344,0.8109700893545145,0.47756145736177236
2026-01-30,0.9999999999999981,0.6148539550530528,0.639018656021791,0.8196549412108328,0.4973520981344632
2026-02-02,0.999999999999998,0.6308063721213957,0.6580278391019274,0.8323789854487669,0.5206245262349563
2026-02-03,0.9999999999999977,0.627371598409358,0.6338684155372384,0.8237181416926845,0.49284373949691074
2026-02-04,0.999999999999998,0.629553492567498,0.6381862962872494,0.8280730456648705,0.4968586308753258
2026-02-05,0.999999999999998,0.6222602437129621,0.648344112056826,0.828579471431837,0.5072027128135785
2026-02-06,0.999999999999998,0.6214943849066807,0.6628506166307468,0.8322330148750933,0.5237332059423931
2026-02-09,0.9999999999999981,0.6235037067596292,0.669393899582504,0.835682637254784,0.5310422757070403
2026-02-10,0.999999999999998,0.6212406244411691,0.667905491143721,0.8346079799014559,0.5289136097035219
2026-02-11,0.9999999999999982,0.6252912639676859,0.6733499537583617,0.8380208029678622,0.5355239787146177
2026-02-12,0.9999999999999982,0.6101573121116524,0.6845379226626943,0.8389006593467148,0.5443093049023562
2026-02-13,0.9999999999999982,0.6100193076524854,0.6844633075977806,0.8388379791604254,0.5441988359485623
2026-02-17,0.999999999999998,0.60877073939308,0.6818233783736345,0.8372861250137954,0.5411845429589187
2026-02-18,0.9999999999999982,0.6074068548476235,0.6840359901217647,0.83799629357037,0.5431968023331827
2026-02-19,0.9999999999999983,0.6093053859131685,0.6822281869783444,0.836614671203393,0.5422467339195732
2026-02-20,0.9999999999999983,0.6084903416250735,0.6857925381939767,0.8375427144776588,0.5460771695477286
2026-02-23,0.9999999999999983,0.6047194622673366,0.6706458796298662,0.8301954490883218,0.5291216589292087
2026-02-24,0.9999999999999981,0.5990455889648288,0.6638946482846989,0.8283837679794894,0.51941796399634
2026-02-25,0.9999999999999982,0.5978518687604065,0.6613770440298702,0.828423949238457,0.515736298182472
2026-02-26,0.9999999999999984,0.5967568343433967,0.6599210250025732,0.828566671501133,0.5134048302510804
2026-02-27,0.9999999999999984,0.595121249863754,0.6561194705519854,0.8261484004379704,0.5092172443664628
2026-03-02,0.9999999999999983,0.5939672007505937,0.6548866973844948,0.8252049731916248,0.5077296797962817
2026-03-03,0.9999999999999981,0.592428728190301,0.670682131254149,0.8301259994823069,0.5249872066468787
2026-03-04,0.9999999999999983,0.5871141921707448,0.6769923797766123,0.8329002961111514,0.5298399717358349
2026-03-05,0.9999999999999982,0.5857073598140615,0.6773359964409174,0.8317283529224606,0.5304222253511018
2026-03-06,0.9999999999999982,0.5858048569121519,0.6706128681646415,0.8285612203870314,0.5234542026069301
2026-03-09,0.9999999999999982,0.5930308697664042,0.6751449878209396,0.8331658758573277,0.5293443924996954
2026-03-10,0.9999999999999983,0.5927492295078125,0.673420330302292,0.8321679125314725,0.5275500361207558
2026-03-11,0.9999999999999983,0.5946637149935635,0.6753092563626362,0.8333316281294904,0.5300289864663492
2026-03-12,0.9999999999999984,0.5956968032080725,0.6838126945892181,0.8359282799811627,0.5399862055535564
2026-03-13,0.9999999999999984,0.5941265032421287,0.6890559720069893,0.8385771302761192,0.5448128243455971
2026-03-16,0.9999999999999984,0.5985444550551259,0.6882237354423112,0.8387821280510298,0.5451457666651639
2026-03-17,0.9999999999999983,0.5982313720000032,0.6863266402066686,0.8378171542824748,0.5431004789436373
2026-03-18,0.9999999999999983,0.602768070988594,0.7007151661552198,0.8430039209382424,0.56048548031699
2026-03-19,0.9999999999999983,0.6017135760716167,0.7033274407340877,0.8437670416704547,0.5630918805585062
2026-03-20,0.9999999999999984,0.6188631455244227,0.7270202091431142,0.8570500935830493,0.5925261219492739
2026-03-23,0.9999999999999986,0.622848549172537,0.7170545021915622,0.8533915497722204,0.5829661987201334
2026-03-24,0.9999999999999984,0.6245568913909959,0.7162492947493141,0.8537360849403747,0.5823301372579042
2026-03-25,0.9999999999999983,0.6294850722134028,0.7250616079093155,0.8584713925463322,0.5928889625269579
2026-03-26,0.9999999999999984,0.6353485670219422,0.745224595486759,0.8682830101150444,0.6157329700346438
2026-03-27,0.9999999999999988,0.6386993698747212,0.7240855428370835,0.8596841918635124,0.5941479009276095
2026-03-30,0.9999999999999986,0.637019800380211,0.7237884814673534,0.8598827158224395,0.5930826627874676
2026-03-31,0.9999999999999989,0.631064245434216,0.7333532850235617,0.859505569676597,0.6035886377584465
2026-04-01,0.9999999999999987,0.6310886882951262,0.7360956336224795,0.8612441873137354,0.6062160355057253
2026-04-02,0.9999999999999989,0.6309853468919101,0.7356224219015066,0.8609950873986144,0.6057016465903452
2026-04-06,0.9999999999999984,0.6304162935811849,0.7342280639665912,0.8602194023213762,0.6041172712513367
2026-04-07,0.9999999999999987,0.6304164653643786,0.7343259252863011,0.8602572909717838,0.6042235973937875
2026-04-08,0.9999999999999989,0.6330190410798269,0.7256844854756918,0.8555558971785567,0.5964519154197648
2026-04-09,0.9999999999999986,0.6333022235978423,0.7267671004335922,0.8559645616038413,0.5977302694640338
2026-04-10,0.9999999999999986,0.6332998882334607,0.7244008597459667,0.8545011167737947,0.5954501785543131
2026-04-13,0.9999999999999988,0.6341311214287114,0.7204900690997718,0.8529081496892562,0.5915305429985787
2026-04-14,0.9999999999999987,0.6589863732351595,0.7588761628213935,0.8752107009372296,0.6377986894290397
2026-04-15,0.9999999999999984,0.6589656085058017,0.7498393144725883,0.871705429932935,0.6279819366566374
2026-04-16,0.9999999999999982,0.6586907465409979,0.7496640879353134,0.8714458970872745,0.6277989681403511
2026-04-17,0.9999999999999984,0.6630589909576963,0.7517287596584786,0.8726345129830847,0.6313337461744885
2026-04-20,0.9999999999999984,0.6659582110417542,0.7607476343615929,0.8778507922503986,0.641207932403833
2026-04-21,0.9999999999999989,0.667768026422946,0.7692844960797098,0.8810331089293088,0.6511643387253638
2026-04-22,0.9999999999999989,0.666955400380041,0.7636010039991608,0.8795207227689208,0.6443489372537194
2026-04-23,0.9999999999999989,0.6673156258648788,0.7639128612677877,0.8797898323317438,0.6447325391642666
2026-04-24,0.9999999999999987,0.6681014044788853,0.766039849198998,0.8819301473691963,0.6466136880149889
2026-04-27,0.9999999999999989,0.6696370484616321,0.7666017732416256,0.882409146344523,0.6476122770468188
2026-04-28,0.9999999999999984,0.6693094248660983,0.7713730667188311,0.8846680916403056,0.652462693627571
2026-04-29,0.9999999999999984,0.6686114701955646,0.7818365966987905,0.8879355747173989,0.66400097467015
2026-04-30,0.9999999999999983,0.667402036688646,0.7824658613599919,0.8869191774072446,0.6649373229532519
2026-05-01,0.9999999999999987,0.6677837091694039,0.7828340660686939,0.8874767952671659,0.6652480652352211
2026-05-04,0.9999999999999987,0.667152450780886,0.7924668864867341,0.8906112005505367,0.6758072001501843
2026-05-05,0.9999999999999987,0.669086437064191,0.7952945889896339,0.8926407711509906,0.6790458745856678
2026-05-06,0.9999999999999984,0.6724754268532248,0.8055771196795515,0.8983860609594086,0.6904392601247302
2026-05-07,0.9999999999999989,0.6758193081679732,0.8018730786479594,0.8960812623459414,0.6880263293621617
2026-05-08,0.9999999999999987,0.6784613180582341,0.8049732653037752,0.9000133628796847,0.6908510459821371
2026-05-11,0.9999999999999982,0.6840309932496261,0.8086616630156229,0.9015743202388565,0.6966972458913744
2026-05-12,0.9999999999999984,0.6846845449469395,0.809775084970244,0.9025594976274887,0.697836802481671
2026-05-13,0.9999999999999987,0.6861664596138395,0.8024005606917711,0.8996975384963455,0.6903410190933565
2026-05-14,0.9999999999999984,0.6858959430256175,0.7988860276386517,0.897891747251562,0.68666775738742
2026-05-15,0.9999999999999982,0.6927518561429045,0.8087554287021979,0.9035057394416668,0.698787155901174
2026-05-18,0.9999999999999984,0.6896661227046951,0.8090053768454548,0.9032360186648896,0.6981938980787982
2026-05-19,0.9999999999999984,0.6909853182863542,0.8114869602159505,0.9041913217390266,0.7013442839454552
2026-05-20,0.9999999999999984,0.6973341333680215,0.8175588447474786,0.9096761800690061,0.708454835795818
2026-05-21,0.9999999999999986,0.6984916340211765,0.8213677979642663,0.9111283781520032,0.7130001381126977
2026-05-22,0.9999999999999982,0.6995140986379513,0.8210476833012744,0.911131774596368,0.7129359128058698
2026-05-26,0.9999999999999981,0.7070494317515581,0.829778026269275,0.9160148707871908,0.7242052924234975
2026-05-27,0.9999999999999981,0.7064925093614974,0.834041558670778,0.9188392949829629,0.7280215713720103
2026-05-28,0.9999999999999979,0.7058771195865164,0.830117845039727,0.9150923914015859,0.7247308553359506
2026-05-29,0.9999999999999979,0.7056535392089532,0.8340864889868156,0.9179535777053583,0.7282612877434089
2026-06-01,0.9999999999999979,0.7043941930284586,0.8321186190077231,0.9170104681414787,0.7257882738585416
2026-06-02,0.9999999999999981,0.7057530561187043,0.8317313215496408,0.9171422351482958,0.7256846871341037
2026-06-03,0.9999999999999977,0.7034296750983435,0.8317003299495588,0.9156304378511242,0.7256489007857573
2026-06-04,0.9999999999999981,0.7036500595179074,0.8315015771215263,0.9147513824026561,0.7259340077977744
2026-06-05,0.9999999999999982,0.7009926507889861,0.854575714655269,0.9328567785542463,0.7452149474464528
2026-06-08,0.999999999999998,0.7006089150126897,0.8549472957953773,0.933367027662884,0.745292483377646
2026-06-09,0.999999999999998,0.6997126728742065,0.856708593062044,0.9344672734579593,0.7466756753955159
2026-06-10,0.9999999999999983,0.6983273737663306,0.8685030957928579,0.9386741677466335,0.7591984920883553
2026-06-11,0.9999999999999978,0.7048793257065257,0.8852683413843532,0.9509940498609217,0.776561720141531
2026-06-12,0.999999999999998,0.7035130332015401,0.8847501317591915,0.9509401699264873,0.775452284916355
2026-06-15,0.999999999999998,0.7001112633718413,0.8902652283042978,0.9551021002048292,0.7791990497830595
2026-06-16,0.9999999999999983,0.6946636501444071,0.8908557066322067,0.9544290461048295,0.7784487579150444
2026-06-17,0.9999999999999982,0.6921397417758615,0.8904820030556194,0.9516078463962933,0.7785959290455271
2026-06-18,0.9999999999999982,0.6941041559919569,0.8918540237495189,0.9551408118304173,0.7791683555967928
2026-06-22,0.9999999999999982,0.6961844272021763,0.8983737230277328,0.9571760473515847,0.787221269809821
2026-06-23,0.9999999999999984,0.6921236178929698,0.9034579370597349,0.9619702004811235,0.7898502881762398
2026-06-24,0.9999999999999984,0.6934366447445913,0.906749495140493,0.9636868690327466,0.7936406852384724
2026-06-25,0.9999999999999982,0.6942580162771677,0.9055602146941099,0.9640036216920586,0.7922190452766528
2026-06-26,0.9999999999999986,0.6935715885132087,0.9011408842976518,0.9629001771992478,0.786862384942846
2026-06-29,0.9999999999999988,0.6911380065740604,0.8893849424505303,0.9582130817719539,0.773333362843782
2026-06-30,0.9999999999999984,0.6871597061001016,0.8870127811172612,0.9570883318546027,0.7695015220213796
2026-07-01,0.9999999999999984,0.6885068119889873,0.8838699175254227,0.9567248738841199,0.7660985446569305
2026-07-02,0.9999999999999987,0.6883247271397002,0.8835039920688099,0.9571500722451065,0.7653381265929508
2026-07-06,0.9999999999999987,0.6854965826827287,0.8834514307222376,0.9570470838828531,0.7643542704821682
